rating_id,user_id,game_id,review,rating_date
2612,1597,145,Amazing gameplay and story! Highly recommend.,2023-03-03
2613,1536,96,Glitches and bugs ruin the experience.,2024-10-16
2614,1361,176,Terrible controls and clunky gameplay.,2013-05-30
2615,1374,8,Glitches and bugs ruin the experience.,2011-05-06
2616,1204,35,Graphics and mechanics are top-notch. A must-play!,2023-11-13
2617,262,137,Innovative and engaging. Best game I’ve played in years.,2024-03-19
2618,819,119,Super fun and addictive. Can’t wait for the sequel!,2015-03-11
2619,1015,75,Amazing gameplay and story! Highly recommend.,2009-04-15
2620,694,83,Repetitive and gets boring quickly.,2011-11-27
2621,833,79,Overhyped and not worth the money.,2020-07-10
2622,88,29,Innovative and engaging. Best game I’ve played in years.,2022-02-13
2623,1582,147,Innovative and engaging. Best game I’ve played in years.,2007-06-27
2624,207,157,Super fun and addictive. Can’t wait for the sequel!,2022-12-11
2625,688,50,Overhyped and not worth the money.,2024-07-05
2626,6,106,Overhyped and not worth the money.,2019-09-17
2627,864,85,Super fun and addictive. Can’t wait for the sequel!,2021-09-08
2628,592,59,Overhyped and not worth the money.,2022-10-11
2629,913,107,Terrible controls and clunky gameplay.,2008-10-27
2630,965,105,Overhyped and not worth the money.,2014-07-26
2631,1950,13,Repetitive and gets boring quickly.,2019-02-07
2632,1898,179,Glitches and bugs ruin the experience.,2016-03-19
2633,424,183,Overhyped and not worth the money.,2023-10-11
2634,1231,117,Super fun and addictive. Can’t wait for the sequel!,2010-06-14
2635,114,54,Loved the character development and the plot twists.,2023-07-01
2636,1533,170,Disappointing story and poorly designed levels.,2016-11-27
2637,930,165,Disappointing story and poorly designed levels.,2024-01-10
2638,1963,128,Glitches and bugs ruin the experience.,1998-12-22
2639,1106,99,Repetitive and gets boring quickly.,2016-03-24
2640,1489,139,Disappointing story and poorly designed levels.,2022-11-01
2641,1156,137,Disappointing story and poorly designed levels.,2024-08-22
2642,1610,148,Glitches and bugs ruin the experience.,2015-05-28
2643,135,192,Innovative and engaging. Best game I’ve played in years.,1985-05-06
2644,1201,38,Amazing gameplay and story! Highly recommend.,2007-11-06
2645,127,22,Innovative and engaging. Best game I’ve played in years.,2024-07-19
2646,1836,73,Glitches and bugs ruin the experience.,1982-01-24
2647,1018,36,Loved the character development and the plot twists.,2016-12-16
2648,691,97,Super fun and addictive. Can’t wait for the sequel!,2016-01-20
2649,766,85,Repetitive and gets boring quickly.,1995-04-20
2650,783,16,Innovative and engaging. Best game I’ve played in years.,2021-07-15
2651,1136,88,Innovative and engaging. Best game I’ve played in years.,2023-05-30
2652,1115,194,Innovative and engaging. Best game I’ve played in years.,2007-03-31
2653,447,91,Amazing gameplay and story! Highly recommend.,2021-05-18
2654,1218,9,Super fun and addictive. Can’t wait for the sequel!,1981-09-09
2655,1041,160,Loved the character development and the plot twists.,2022-10-11
2656,1470,139,Repetitive and gets boring quickly.,2002-08-26
2657,525,151,Overhyped and not worth the money.,2021-02-13
2658,1481,141,Amazing gameplay and story! Highly recommend.,2006-03-10
2659,1988,152,Graphics and mechanics are top-notch. A must-play!,2022-03-21
2660,1153,165,Disappointing story and poorly designed levels.,1988-01-31
2661,1251,99,Super fun and addictive. Can’t wait for the sequel!,2023-07-13
2662,1493,83,Loved the character development and the plot twists.,2011-06-28
2663,1754,24,Repetitive and gets boring quickly.,2021-02-20
2664,1349,130,Loved the character development and the plot twists.,2023-07-18
2665,1826,73,Loved the character development and the plot twists.,2012-02-19
2666,620,135,Glitches and bugs ruin the experience.,2018-01-11
2667,1141,106,Overhyped and not worth the money.,2008-08-03
2668,486,122,Terrible controls and clunky gameplay.,2010-10-28
2669,1904,2,Terrible controls and clunky gameplay.,2002-06-28
2670,1102,71,Innovative and engaging. Best game I’ve played in years.,2023-03-26
2671,1593,71,Super fun and addictive. Can’t wait for the sequel!,1994-11-29
2672,568,187,Overhyped and not worth the money.,2019-05-06
2673,1519,126,Glitches and bugs ruin the experience.,2019-07-20
2674,1638,63,Repetitive and gets boring quickly.,2023-12-02
2675,1509,182,Terrible controls and clunky gameplay.,2021-03-15
2676,407,191,Terrible controls and clunky gameplay.,1997-10-21
2677,334,32,Super fun and addictive. Can’t wait for the sequel!,2022-10-07
2678,1109,126,Amazing gameplay and story! Highly recommend.,2023-09-04
2679,1562,73,Overhyped and not worth the money.,2001-03-06
2680,1905,95,Glitches and bugs ruin the experience.,2018-02-24
2681,1645,181,Overhyped and not worth the money.,2007-03-14
2682,1392,88,Disappointing story and poorly designed levels.,2022-03-29
2683,1548,170,Terrible controls and clunky gameplay.,2024-09-05
2684,789,185,Amazing gameplay and story! Highly recommend.,2024-01-27
2685,737,9,Innovative and engaging. Best game I’ve played in years.,1978-10-21
2686,146,109,Glitches and bugs ruin the experience.,2021-11-09
2687,574,115,Super fun and addictive. Can’t wait for the sequel!,1992-06-07
2688,1,18,Amazing gameplay and story! Highly recommend.,1996-07-23
2689,67,150,Graphics and mechanics are top-notch. A must-play!,2014-12-02
2690,591,174,Overhyped and not worth the money.,2019-09-23
2691,127,190,Innovative and engaging. Best game I’ve played in years.,2024-08-14
2692,357,100,Amazing gameplay and story! Highly recommend.,2004-02-02
2693,740,154,Innovative and engaging. Best game I’ve played in years.,2017-08-17
2694,918,195,Graphics and mechanics are top-notch. A must-play!,2014-01-08
2695,935,65,Glitches and bugs ruin the experience.,2024-04-10
2696,727,108,Overhyped and not worth the money.,2013-05-08
2697,314,151,Terrible controls and clunky gameplay.,2024-05-25
2698,965,3,Loved the character development and the plot twists.,2019-03-26
2699,1695,35,Innovative and engaging. Best game I’ve played in years.,2023-10-10
2700,1748,6,Amazing gameplay and story! Highly recommend.,2024-09-07
2701,1701,78,Terrible controls and clunky gameplay.,2015-04-21
2702,1475,111,Innovative and engaging. Best game I’ve played in years.,2019-12-20
2703,1426,123,Repetitive and gets boring quickly.,2022-08-16
2704,1610,127,Disappointing story and poorly designed levels.,2012-01-13
2705,400,196,Disappointing story and poorly designed levels.,2019-05-18
2706,648,132,Terrible controls and clunky gameplay.,2023-06-07
2707,754,2,Terrible controls and clunky gameplay.,2006-10-31
2708,476,118,Amazing gameplay and story! Highly recommend.,2024-09-24
2709,376,33,Graphics and mechanics are top-notch. A must-play!,1996-02-24
2710,966,32,Loved the character development and the plot twists.,2022-01-11
2711,344,3,Repetitive and gets boring quickly.,1999-10-19
2712,672,140,Overhyped and not worth the money.,1996-08-19
2713,1958,190,Graphics and mechanics are top-notch. A must-play!,2019-12-12
2714,219,54,Innovative and engaging. Best game I’ve played in years.,2023-09-21
2715,968,90,Repetitive and gets boring quickly.,2022-04-08
2716,131,125,Amazing gameplay and story! Highly recommend.,2023-02-19
2717,1389,170,Super fun and addictive. Can’t wait for the sequel!,2020-05-16
2718,422,61,Loved the character development and the plot twists.,2003-11-15
2719,119,199,Amazing gameplay and story! Highly recommend.,2002-04-01
2720,90,96,Terrible controls and clunky gameplay.,2024-10-25
2721,1806,100,Super fun and addictive. Can’t wait for the sequel!,2024-06-29
2722,1732,175,Amazing gameplay and story! Highly recommend.,2005-03-02
2723,1604,103,Repetitive and gets boring quickly.,2020-03-08
2724,578,167,Amazing gameplay and story! Highly recommend.,2017-09-05
2725,707,132,Glitches and bugs ruin the experience.,2021-03-07
2726,870,114,Repetitive and gets boring quickly.,2024-03-23
2727,1604,50,Loved the character development and the plot twists.,2004-05-20
2728,931,61,Overhyped and not worth the money.,2020-02-15
2729,960,165,Glitches and bugs ruin the experience.,2022-09-25
2730,1581,112,Graphics and mechanics are top-notch. A must-play!,2024-07-02
2731,1270,25,Super fun and addictive. Can’t wait for the sequel!,2009-08-25
2732,230,84,Repetitive and gets boring quickly.,2021-11-01
2733,1883,168,Graphics and mechanics are top-notch. A must-play!,2023-02-10
2734,29,184,Amazing gameplay and story! Highly recommend.,2009-05-23
2735,1292,154,Graphics and mechanics are top-notch. A must-play!,2019-12-08
2736,1761,151,Graphics and mechanics are top-notch. A must-play!,2023-06-29
2737,1397,38,Graphics and mechanics are top-notch. A must-play!,2012-06-08
2738,417,91,Repetitive and gets boring quickly.,2011-06-21
2739,586,154,Loved the character development and the plot twists.,2016-12-09
2740,98,50,Loved the character development and the plot twists.,2013-03-04
2741,1362,66,Repetitive and gets boring quickly.,2011-08-24
2742,499,15,Loved the character development and the plot twists.,2023-04-19
2743,1312,65,Graphics and mechanics are top-notch. A must-play!,2017-12-15
2744,1667,11,Disappointing story and poorly designed levels.,2016-02-15
2745,6,70,Innovative and engaging. Best game I’ve played in years.,2017-01-28
2746,112,127,Overhyped and not worth the money.,2017-09-06
2747,1561,124,Loved the character development and the plot twists.,2019-08-12
2748,194,147,Terrible controls and clunky gameplay.,2020-11-30
2749,1771,101,Overhyped and not worth the money.,2018-07-05
2750,517,66,Glitches and bugs ruin the experience.,2024-08-24
2751,742,5,Loved the character development and the plot twists.,2016-05-06
2752,1817,79,Graphics and mechanics are top-notch. A must-play!,2018-08-12
2753,848,165,Graphics and mechanics are top-notch. A must-play!,2015-07-15
2754,379,72,Loved the character development and the plot twists.,2023-04-21
2755,1321,155,Loved the character development and the plot twists.,1997-10-07
2756,1878,112,Overhyped and not worth the money.,2024-04-20
2757,1026,53,Super fun and addictive. Can’t wait for the sequel!,1999-09-18
2758,1912,64,Repetitive and gets boring quickly.,2018-09-26
2759,1900,82,Innovative and engaging. Best game I’ve played in years.,2020-02-23
2760,554,86,Amazing gameplay and story! Highly recommend.,2001-02-16
2761,742,62,Glitches and bugs ruin the experience.,2009-10-27
2762,1585,33,Loved the character development and the plot twists.,2024-04-04
2763,1370,182,Disappointing story and poorly designed levels.,2020-04-02
2764,1612,196,Loved the character development and the plot twists.,2017-05-10
2765,331,197,Glitches and bugs ruin the experience.,2019-01-26
2766,1796,78,Overhyped and not worth the money.,2011-09-30
2767,1012,16,Innovative and engaging. Best game I’ve played in years.,2021-10-15
2768,1212,150,Graphics and mechanics are top-notch. A must-play!,2020-11-08
2769,1842,64,Glitches and bugs ruin the experience.,2017-09-12
2770,280,168,Repetitive and gets boring quickly.,2023-10-02
2771,1340,98,Overhyped and not worth the money.,2020-12-13
2772,1501,184,Overhyped and not worth the money.,2016-05-29
2773,1669,175,Terrible controls and clunky gameplay.,2020-06-14
2774,943,84,Glitches and bugs ruin the experience.,2010-04-23
2775,1095,38,Glitches and bugs ruin the experience.,2012-04-30
2776,1058,7,Repetitive and gets boring quickly.,2015-07-04
2777,1263,89,Loved the character development and the plot twists.,2017-08-28
2778,1720,83,Super fun and addictive. Can’t wait for the sequel!,1994-01-18
2779,270,160,Graphics and mechanics are top-notch. A must-play!,2019-05-16
2780,1283,31,Glitches and bugs ruin the experience.,2018-06-08
2781,920,182,Glitches and bugs ruin the experience.,2021-01-04
2782,1887,35,Innovative and engaging. Best game I’ve played in years.,2023-09-13
2783,1246,148,Overhyped and not worth the money.,2000-10-12
2784,1216,159,Innovative and engaging. Best game I’ve played in years.,2019-02-25
2785,350,120,Super fun and addictive. Can’t wait for the sequel!,2024-10-04
2786,1703,146,Innovative and engaging. Best game I’ve played in years.,2024-03-11
2787,206,105,Glitches and bugs ruin the experience.,2021-06-21
2788,1398,52,Loved the character development and the plot twists.,2015-01-05
2789,1058,182,Graphics and mechanics are top-notch. A must-play!,2022-08-27
2790,1671,41,Graphics and mechanics are top-notch. A must-play!,2014-11-16
2791,1030,149,Graphics and mechanics are top-notch. A must-play!,2017-11-16
2792,269,105,Innovative and engaging. Best game I’ve played in years.,2009-05-27
2793,1838,146,Super fun and addictive. Can’t wait for the sequel!,2024-06-19
2794,450,94,Amazing gameplay and story! Highly recommend.,2022-05-19
2795,740,130,Disappointing story and poorly designed levels.,2015-07-22
2796,363,98,Super fun and addictive. Can’t wait for the sequel!,2022-08-11
2797,956,6,Graphics and mechanics are top-notch. A must-play!,2016-11-18
2798,1618,194,Overhyped and not worth the money.,2017-11-27
2799,1912,89,Overhyped and not worth the money.,2010-09-20
2800,1743,69,Innovative and engaging. Best game I’ve played in years.,2022-08-31
2801,582,198,Loved the character development and the plot twists.,2002-06-01
2802,109,81,Super fun and addictive. Can’t wait for the sequel!,2024-10-29
2803,1638,95,Super fun and addictive. Can’t wait for the sequel!,2021-02-02
2804,1351,103,Repetitive and gets boring quickly.,2022-10-13
2805,679,37,Innovative and engaging. Best game I’ve played in years.,2002-01-28
2806,1321,50,Graphics and mechanics are top-notch. A must-play!,1996-08-17
2807,768,58,Overhyped and not worth the money.,2015-07-13
2808,453,46,Overhyped and not worth the money.,2023-08-01
2809,1119,13,Glitches and bugs ruin the experience.,2009-02-17
2810,1288,53,Glitches and bugs ruin the experience.,2021-11-08
2811,1935,26,Repetitive and gets boring quickly.,2023-10-16
2812,619,157,Repetitive and gets boring quickly.,2020-07-24
2813,1996,84,Graphics and mechanics are top-notch. A must-play!,2015-05-06
2814,568,66,Amazing gameplay and story! Highly recommend.,2013-02-06
2815,1547,46,Disappointing story and poorly designed levels.,2024-06-26
